Customer ID,Recency,Frequency,Monetary
16014,36.0,294.0,1121.02
16015,4.0,182.0,690.54
16016,4.0,317.0,2121.27
16017,48.0,131.0,1553.83
16018,40.0,56.0,698.13
16019,2.0,414.0,16640.15
16020,17.0,46.0,851.01
16021,396.0,145.0,532.25
16022,261.0,76.0,628.28
16023,47.0,101.0,719.81
16024,13.0,86.0,484.2
16025,30.0,28.0,439.66
16026,44.0,32.0,236.09
16027,92.0,35.0,1882.34
16028,596.0,5.0,82.2
16029,39.0,391.0,94890.63
16030,310.0,29.0,331.24
16031,93.0,100.0,548.94
16032,457.0,212.0,1970.45
16033,6.0,1389.0,10536.75
16034,197.0,58.0,925.77
16035,561.0,21.0,217.73
16036,88.0,140.0,2556.84
16037,270.0,73.0,1489.44
16038,8.0,28.0,454.33
16039,424.0,32.0,456.4
16040,66.0,124.0,2383.7
16041,31.0,6.0,3166.4
16042,23.0,133.0,2202.9
16043,38.0,73.0,1856.59
16044,436.0,19.0,340.84
16045,120.0,141.0,3187.03
16046,563.0,22.0,235.78
16047,683.0,1.0,107.14
16048,374.0,37.0,812.84
16049,41.0,501.0,1899.68
16050,174.0,21.0,300.7
16051,682.0,12.0,188.44
16052,55.0,34.0,362.06
16053,33.0,197.0,3606.14
16054,146.0,127.0,2090.68
16055,221.0,8.0,134.8
16056,46.0,68.0,664.85
16057,5.0,227.0,3220.52
16058,407.0,2.0,62.7
16059,66.0,404.0,3099.52
16060,401.0,24.0,541.95
16061,270.0,3.0,44.95
16062,10.0,185.0,2863.45
16063,261.0,23.0,335.32
16064,726.0,18.0,111.0
16065,366.0,361.0,1993.53
16066,17.0,102.0,1521.87
16067,563.0,82.0,3026.19
16068,594.0,39.0,122.93
16069,418.0,25.0,457.7
16070,23.0,33.0,852.15
16071,45.0,73.0,1076.8
16072,289.0,556.0,4328.89
16073,292.0,2.0,94.35
16074,391.0,26.0,265.25
16075,503.0,42.0,726.98
16076,4.0,131.0,2173.53
16077,626.0,7.0,730.8
16078,284.0,39.0,362.99
16079,17.0,21.0,1352.0
16080,82.0,27.0,487.75
16081,57.0,377.0,4302.58
16082,671.0,16.0,106.75
16083,101.0,71.0,2351.42
16084,300.0,38.0,436.18
16085,24.0,377.0,2342.68
16086,60.0,130.0,2685.65
16087,390.0,10.0,1739.92
16088,576.0,6.0,1437.43
16089,387.0,50.0,271.44
16090,625.0,20.0,205.91
16091,155.0,18.0,315.06
16092,115.0,89.0,1515.49
16093,107.0,1.0,17.0
16094,12.0,210.0,3601.11
16095,457.0,30.0,447.05
16096,265.0,66.0,1584.97
16097,241.0,10.0,185.05
16098,88.0,151.0,4017.5
16099,51.0,70.0,1568.25
16100,463.0,37.0,582.64
16101,10.0,194.0,3167.42
16102,43.0,57.0,1842.14
16103,8.0,203.0,6002.76
16104,62.0,234.0,2603.11
16105,249.0,110.0,2386.19
16106,66.0,6.0,108.38
16107,18.0,31.0,3204.16
16108,85.0,139.0,2171.93
16109,219.0,31.0,939.48
16110,46.0,449.0,1819.27
16111,429.0,75.0,562.48
16112,144.0,16.0,195.74
16113,184.0,30.0,161.38
16114,171.0,8.0,135.75
16115,10.0,428.0,2575.14
16116,212.0,33.0,592.88
16117,190.0,90.0,650.05
16118,394.0,44.0,4257.08
16119,9.0,54.0,1720.81
16120,60.0,97.0,3041.91
16121,58.0,360.0,1457.19
16122,74.0,54.0,895.62
16123,52.0,16.0,307.78
16124,317.0,88.0,1709.39
16125,368.0,288.0,4298.3
16126,30.0,384.0,14646.8
16127,40.0,75.0,801.31
16128,18.0,184.0,3792.35
16129,408.0,96.0,1396.05
16130,423.0,55.0,987.48
16131,52.0,225.0,9866.27
16132,545.0,17.0,664.2
16133,4.0,573.0,22235.84
16134,22.0,120.0,2119.99
16135,263.0,39.0,819.45
16136,60.0,46.0,921.08
16137,681.0,28.0,422.7
16138,369.0,38.0,902.4
16139,19.0,57.0,1111.15
16140,66.0,63.0,1416.46
16141,89.0,50.0,955.94
16142,250.0,37.0,535.34
16143,4.0,225.0,4522.08
16144,247.0,1.0,175.2
16145,9.0,416.0,6693.6
16146,158.0,41.0,946.38
16147,134.0,134.0,2367.02
16148,297.0,9.0,386.62
16149,5.0,30.0,422.22
16150,39.0,249.0,3761.27
16152,269.0,29.0,1829.04
16153,50.0,224.0,5047.09
16155,382.0,48.0,781.05
16156,9.0,269.0,5941.21
16157,16.0,19.0,644.24
16158,523.0,34.0,611.32
16159,282.0,52.0,1232.79
16160,65.0,22.0,1009.45
16161,2.0,1179.0,12367.51
16162,253.0,2.0,37.4
16163,226.0,72.0,1858.93
16164,18.0,35.0,802.53
16165,506.0,1.0,79.9
16166,429.0,21.0,408.83
16167,415.0,63.0,1217.37
16168,11.0,313.0,10318.92
16169,9.0,85.0,1822.97
16170,51.0,452.0,6813.67
16171,60.0,3.0,73.2
16172,96.0,113.0,1884.55
16173,16.0,87.0,1406.57
16174,127.0,65.0,2246.75
16175,95.0,98.0,1836.44
16176,422.0,76.0,1970.64
16177,51.0,126.0,2141.61
16178,139.0,25.0,612.6
16179,61.0,11.0,215.83
16180,101.0,345.0,16196.92
16181,74.0,11.0,305.54
16182,73.0,51.0,9971.65
16183,68.0,41.0,1077.81
16184,65.0,46.0,1155.54
16185,17.0,40.0,644.72
16186,23.0,512.0,8676.23
16187,32.0,295.0,6841.24
16188,45.0,73.0,1077.71
16189,16.0,11.0,215.48
16190,41.0,119.0,2723.55
16191,3.0,246.0,15166.02
16192,736.0,11.0,351.3
16193,237.0,38.0,630.43
16194,376.0,8.0,308.6
16195,724.0,16.0,323.25
16196,489.0,4.0,93.3
16197,470.0,93.0,2016.71
16198,76.0,33.0,1030.04
16199,393.0,10.0,942.75
16200,5.0,627.0,5643.45
16201,4.0,126.0,2070.17
16202,361.0,124.0,2467.04
16203,59.0,67.0,940.09
16204,24.0,111.0,939.24
16205,31.0,200.0,1830.61
16206,55.0,244.0,2602.32
16207,26.0,19.0,394.38
16208,45.0,253.0,3440.45
16209,89.0,67.0,4146.78
16210,2.0,258.0,33609.12
16211,82.0,37.0,1086.34
16212,20.0,80.0,1284.56
16213,79.0,6.0,159.0
16214,171.0,98.0,2038.25
16215,81.0,14.0,242.35
16216,268.0,37.0,914.93
16217,236.0,12.0,266.45
16218,30.0,156.0,3872.3
16219,501.0,1.0,40.8
16221,37.0,248.0,2062.27
16222,319.0,160.0,1345.22
16223,375.0,126.0,1102.35
16224,58.0,116.0,1616.54
16225,45.0,305.0,2821.91
16226,204.0,31.0,672.17
16227,220.0,39.0,948.82
16228,375.0,56.0,886.16
16229,88.0,176.0,2867.86
16230,190.0,35.0,542.03
16231,380.0,101.0,1078.22
16232,33.0,108.0,2692.02
16233,72.0,74.0,1678.26
16234,477.0,14.0,312.78
16235,41.0,122.0,1990.61
16236,79.0,20.0,432.2
16237,438.0,7.0,136.65
16238,423.0,6.0,63.66
16239,57.0,35.0,1450.9
16240,9.0,141.0,3699.56
16241,10.0,980.0,4051.66
16242,9.0,691.0,7433.3
16243,34.0,51.0,409.1
16244,212.0,91.0,1522.75
16245,24.0,89.0,1352.36
16246,460.0,89.0,827.25
16247,171.0,16.0,114.56
16248,62.0,7.0,152.94
16249,53.0,69.0,1800.07
16250,262.0,35.0,565.24
16251,513.0,20.0,128.31
16253,67.0,302.0,7310.15
16254,379.0,75.0,985.14
16255,17.0,511.0,4473.64
16256,258.0,30.0,1609.57
16257,177.0,2.0,46.95
16258,46.0,344.0,11942.52
16259,411.0,93.0,361.94
16260,51.0,18.0,1035.45
16261,18.0,168.0,1059.45
16262,361.0,47.0,723.5
16263,424.0,24.0,351.01
16264,439.0,66.0,837.53
16265,10.0,336.0,6893.62
16266,74.0,109.0,1757.95
16267,592.0,7.0,186.66
16268,72.0,45.0,667.65
16269,429.0,54.0,714.59
16270,354.0,54.0,1141.24
16271,3.0,306.0,3457.07
16272,117.0,25.0,411.7
16273,649.0,16.0,336.04
16274,374.0,67.0,357.95
16275,197.0,111.0,2151.11
16276,177.0,26.0,2629.39
16277,734.0,23.0,188.69
16278,24.0,54.0,1056.59
16279,22.0,351.0,5692.18
16280,726.0,16.0,238.05
16281,73.0,40.0,3416.52
16282,340.0,33.0,1307.58
16283,6.0,596.0,4330.02
16284,32.0,139.0,1029.77
16285,647.0,31.0,176.9
16286,478.0,17.0,263.65
16287,170.0,42.0,1006.98
16288,471.0,7.0,129.85
16289,463.0,22.0,98.81
16290,465.0,131.0,2069.3
16291,683.0,1.0,117.72
16292,118.0,67.0,1171.46
16293,9.0,230.0,4253.45
16294,477.0,8.0,126.05
16295,10.0,79.0,1328.55
16296,627.0,82.0,1253.87
16297,267.0,20.0,278.55
16298,23.0,49.0,1080.0
16299,478.0,11.0,178.65
16300,431.0,249.0,1392.43
16301,737.0,6.0,107.33
16302,127.0,10.0,212.82
16303,26.0,289.0,7823.72
16304,695.0,25.0,381.66
16305,139.0,22.0,361.22
16306,214.0,70.0,1094.72
16307,430.0,75.0,1194.92
16308,38.0,7.0,5120.0
16309,92.0,44.0,686.67
16310,415.0,28.0,460.08
16311,18.0,37.0,616.26
16312,433.0,10.0,171.15
16313,4.0,16.0,274.15
16314,390.0,62.0,1491.4
16315,331.0,23.0,402.71
16316,65.0,298.0,5533.31
16317,120.0,118.0,2179.76
16318,36.0,19.0,328.15
16319,218.0,3.0,404.4
16320,173.0,242.0,5618.79
16321,73.0,24.0,265.5
16322,2.0,37.0,326.75
16323,197.0,4.0,353.66
16324,129.0,118.0,428.68
16325,45.0,142.0,3470.9
16326,6.0,493.0,4706.99
16327,15.0,886.0,10169.92
16328,564.0,16.0,310.83
16329,428.0,115.0,1703.07
16330,18.0,118.0,624.63
16331,433.0,34.0,2037.7
16332,29.0,199.0,1989.97
16333,8.0,45.0,26626.8
16334,493.0,58.0,277.48
16335,552.0,367.0,2747.0
16336,421.0,68.0,3517.69
16337,37.0,10.0,151.05
16338,158.0,11.0,214.8
16339,285.0,20.0,109.95
16340,108.0,377.0,1526.06
16341,25.0,169.0,3832.29
16342,76.0,15.0,322.41
16343,17.0,86.0,687.07
16344,159.0,46.0,842.42
16345,45.0,111.0,1198.74
16346,386.0,15.0,224.51
16347,12.0,353.0,3486.96
16348,33.0,266.0,1798.22
16349,291.0,9.0,53.5
16350,22.0,127.0,2222.49
16351,333.0,194.0,3279.13
16352,18.0,28.0,494.44
16353,4.0,174.0,9786.96
16354,64.0,142.0,1129.51
16355,375.0,50.0,349.2
16356,198.0,60.0,414.42
16357,34.0,47.0,868.37
16358,2.0,155.0,2917.1
16359,8.0,126.0,2379.4
16360,5.0,665.0,3406.53
16361,10.0,106.0,896.66
16362,33.0,95.0,841.74
16363,54.0,5.0,109.36
16364,12.0,53.0,707.04
16365,18.0,125.0,3156.94
16366,19.0,78.0,1548.13
16367,38.0,229.0,1362.4
16368,3.0,98.0,640.21
16369,19.0,170.0,2664.81
16370,83.0,228.0,1320.56
16371,449.0,11.0,157.2
16372,34.0,332.0,1298.61
16373,383.0,29.0,309.49
16374,67.0,358.0,1771.45
16375,471.0,13.0,104.0
16376,9.0,125.0,977.52
16377,268.0,10.0,1308.48
16378,248.0,23.0,362.95
16379,5.0,109.0,2131.9
16380,62.0,32.0,1780.59
16381,396.0,65.0,258.7
16382,409.0,44.0,353.1
16383,75.0,417.0,2910.84
16384,90.0,81.0,1358.95
16385,61.0,116.0,882.38
16386,29.0,147.0,1102.59
16387,323.0,96.0,918.55
16388,654.0,13.0,186.05
16389,54.0,35.0,1362.27
16390,537.0,21.0,467.5
16391,401.0,331.0,1103.61
16392,270.0,149.0,763.05
16393,3.0,804.0,5271.7
16394,51.0,98.0,1412.06
16395,61.0,646.0,3494.0
16396,474.0,9.0,110.5
16397,629.0,11.0,127.88
16398,145.0,84.0,1631.15
16399,20.0,113.0,641.82
16400,95.0,281.0,3159.44
16401,2.0,377.0,6628.99
16402,265.0,60.0,299.6
16403,303.0,15.0,161.05
16404,71.0,23.0,443.05
16405,303.0,5.0,167.25
16406,19.0,159.0,551.83
16407,13.0,232.0,2821.65
16408,592.0,45.0,231.93
16409,37.0,791.0,5709.04
16410,735.0,5.0,130.32
16411,20.0,186.0,778.69
16412,54.0,136.0,647.23
16413,57.0,69.0,528.98
16414,22.0,64.0,559.71
16415,45.0,162.0,719.44
16416,27.0,186.0,2952.88
16417,493.0,1.0,35.7
16418,45.0,169.0,1101.94
16419,113.0,93.0,1474.67
16420,397.0,2.0,75.0
16421,377.0,38.0,526.27
16422,18.0,704.0,60078.62
16423,25.0,18.0,346.12
16424,192.0,12.0,392.06
16425,303.0,21.0,302.7
16426,3.0,372.0,1908.25
16427,264.0,9.0,241.06
16428,414.0,136.0,660.28
16429,107.0,2.0,284.55
16430,58.0,28.0,1117.94
16431,214.0,83.0,642.81
16432,65.0,8.0,287.4
16433,29.0,34.0,384.52
16434,30.0,188.0,2727.04
16435,513.0,126.0,1011.57
16436,669.0,41.0,329.34
16437,382.0,21.0,301.25
16438,6.0,132.0,798.35
16439,723.0,9.0,310.7
16440,8.0,307.0,3856.97
16441,68.0,86.0,1034.43
16442,2.0,250.0,899.47
16443,521.0,1.0,162.24
16444,47.0,379.0,3589.33
16445,34.0,192.0,602.73
16446,206.0,2.0,2.9
16447,136.0,73.0,775.14
16448,199.0,52.0,367.87
16449,191.0,41.0,674.69
16450,150.0,43.0,1505.73
16451,88.0,66.0,1009.4
16452,631.0,18.0,332.17
16453,531.0,15.0,251.71
16454,65.0,5.0,20.95
16455,64.0,205.0,3925.42
16456,100.0,399.0,6075.51
16457,219.0,9.0,208.36
16458,3.0,383.0,5715.34
16459,730.0,5.0,71.79
16460,29.0,135.0,814.72
16461,178.0,269.0,1615.22
16462,65.0,4.0,102.0
16463,22.0,82.0,1397.45
16464,20.0,236.0,1314.68
16465,414.0,49.0,726.34
16466,34.0,349.0,3713.59
16467,509.0,25.0,2862.4
16468,75.0,45.0,787.52
16469,24.0,205.0,828.91
16470,52.0,484.0,2453.65
16471,275.0,64.0,1186.18
16472,435.0,39.0,789.6
16473,165.0,29.0,469.58
16474,8.0,368.0,1811.47
16475,89.0,28.0,544.3
16476,418.0,26.0,337.0
16477,64.0,246.0,4094.37
16478,26.0,17.0,331.0
16479,11.0,35.0,300.83
16480,76.0,53.0,769.29
16481,681.0,17.0,430.93
16482,16.0,18.0,220.62
16483,193.0,19.0,139.35
16484,174.0,24.0,379.4
16485,78.0,149.0,2176.18
16486,538.0,7.0,134.36
16487,578.0,35.0,209.4
16488,34.0,31.0,492.2
16489,381.0,6.0,303.7
16490,431.0,14.0,179.16
16491,47.0,88.0,1524.31
16492,541.0,23.0,385.56
16493,73.0,117.0,2110.12
16494,297.0,50.0,826.53
16495,4.0,97.0,684.41
16496,9.0,136.0,2293.47
16497,50.0,337.0,6695.28
16498,162.0,16.0,86.12
16499,361.0,148.0,2509.64
16500,5.0,35.0,835.96
16501,384.0,207.0,1237.23
16502,621.0,43.0,266.5
16503,107.0,216.0,3597.89
16504,26.0,86.0,484.38
16505,32.0,4.0,777.6
16506,20.0,3.0,90.3
16507,573.0,43.0,152.76
16508,631.0,45.0,248.8
16509,297.0,13.0,363.7
16510,373.0,118.0,1851.9
16511,22.0,320.0,1819.02
16513,5.0,35.0,874.59
16515,53.0,240.0,3216.3
16516,31.0,6.0,101.7
16517,278.0,17.0,162.7
16518,62.0,69.0,938.27
16519,26.0,37.0,452.56
16520,187.0,354.0,2146.91
16521,416.0,239.0,1148.01
16522,436.0,18.0,433.36
16523,2.0,379.0,11762.19
16524,447.0,54.0,308.14
16525,3.0,374.0,22939.3
16526,172.0,35.0,717.21
16527,82.0,77.0,1272.44
16528,4.0,17.0,244.41
16529,191.0,129.0,2012.0
16530,669.0,3.0,48.35
16531,23.0,140.0,2263.58
16532,18.0,6.0,8756.64
16533,20.0,179.0,1026.94
16534,643.0,36.0,635.9
16535,6.0,76.0,1001.59
16536,108.0,56.0,539.02
16537,642.0,4.0,23.35
16538,542.0,43.0,399.62
16539,3.0,131.0,3289.66
16540,415.0,37.0,226.7
16541,736.0,38.0,424.03
16542,54.0,14.0,257.32
16543,584.0,18.0,277.81
16544,520.0,7.0,110.3
16545,165.0,8.0,689.82
16546,291.0,85.0,4747.74
16547,547.0,27.0,111.71
16548,600.0,6.0,30.15
16549,11.0,3254.0,13163.89
16550,109.0,780.0,8623.35
16551,96.0,88.0,2237.12
16552,243.0,17.0,379.73
16553,164.0,295.0,16560.12
16554,4.0,197.0,2408.02
16555,36.0,21.0,285.89
16556,67.0,489.0,7626.08
16557,25.0,11.0,281.85
16558,1.0,775.0,13149.56
16559,398.0,18.0,185.2
16560,27.0,197.0,3010.73
16561,6.0,31.0,511.12
16562,477.0,34.0,223.86
16563,54.0,91.0,4412.56
16564,570.0,5.0,87.8
16565,365.0,9.0,700.45
16566,16.0,19.0,614.01
16567,195.0,35.0,865.6
16568,428.0,5.0,1020.9
16569,4.0,35.0,1455.23
16570,9.0,254.0,6920.11
16571,4.0,276.0,4025.05
16572,128.0,58.0,999.7
16573,74.0,46.0,648.41
16574,72.0,86.0,1301.78
16576,410.0,33.0,513.17
16577,667.0,23.0,380.0
16578,627.0,9.0,156.6
16579,426.0,13.0,264.45
16581,183.0,7.0,70.44
16582,114.0,6.0,313.62
16583,374.0,18.0,297.95
16584,81.0,92.0,3085.47
16585,594.0,18.0,341.59
16586,249.0,28.0,1462.78
16587,233.0,13.0,225.15
16588,387.0,71.0,1361.28
16589,72.0,44.0,612.36
16590,382.0,33.0,563.6
16591,69.0,10.0,213.5
16592,5.0,442.0,7624.46
16593,51.0,80.0,1051.24
16594,76.0,53.0,181.09
16595,62.0,474.0,1810.18
16596,16.0,24.0,458.98
16597,5.0,7.0,90.04
16598,278.0,11.0,140.7
16599,386.0,12.0,172.8
16600,5.0,149.0,2093.56
16601,41.0,72.0,684.25
16602,32.0,45.0,711.63
16603,75.0,34.0,482.47
16604,563.0,9.0,326.25
16605,725.0,1.0,60.48
16606,405.0,22.0,357.66
16607,18.0,300.0,5375.18
16608,454.0,122.0,1288.72
16609,16.0,280.0,5450.96
16610,220.0,6.0,75.66
16611,187.0,111.0,1776.63
16612,33.0,168.0,3243.48
16613,71.0,30.0,618.59
16614,183.0,49.0,1179.79
16615,627.0,18.0,264.5
16616,16.0,33.0,500.42
16617,236.0,5.0,151.85
16618,32.0,97.0,2630.64
16619,254.0,118.0,1916.53
16620,4.0,94.0,1758.93
16621,52.0,29.0,813.48
16622,543.0,14.0,205.6
16623,246.0,50.0,1002.49
16624,81.0,48.0,810.57
16625,275.0,100.0,1651.08
16626,1.0,184.0,4379.65
16627,80.0,20.0,322.8
16628,30.0,127.0,2313.09
16629,74.0,64.0,417.73
16630,408.0,5.0,104.3
16631,482.0,79.0,1867.02
16632,486.0,27.0,406.4
16633,18.0,153.0,2878.15
16634,223.0,69.0,1198.3
16635,407.0,25.0,473.0
16636,439.0,73.0,3802.04
16637,33.0,66.0,1124.59
16638,23.0,139.0,2375.88
16639,26.0,81.0,1659.85
16640,398.0,13.0,179.4
16641,106.0,36.0,554.5
16642,5.0,57.0,1051.46
16643,246.0,58.0,915.56
16644,178.0,62.0,833.78
16645,736.0,14.0,160.39
16646,445.0,30.0,675.05
16647,170.0,33.0,541.9
16648,39.0,39.0,653.0
16649,521.0,20.0,306.58
16650,72.0,98.0,1916.11
16651,587.0,6.0,136.2
16652,54.0,287.0,17312.83
16653,17.0,74.0,1166.92
16654,142.0,76.0,1477.77
16655,18.0,610.0,6548.37
16656,23.0,157.0,16307.72
16657,10.0,208.0,933.62
16658,369.0,64.0,573.48
16659,190.0,2.0,39.12
16660,17.0,23.0,1422.35
16661,541.0,53.0,850.08
16662,395.0,29.0,163.8
16663,730.0,1.0,165.0
16664,570.0,8.0,109.2
16665,363.0,9.0,135.4
16666,20.0,50.0,225.94
16667,69.0,53.0,570.13
16668,16.0,53.0,862.42
16669,24.0,162.0,226.14
16670,17.0,500.0,7833.16
16671,29.0,6.0,1692.27
16672,3.0,116.0,8119.69
16673,680.0,20.0,188.83
16674,55.0,98.0,319.61
16675,442.0,23.0,608.86
16676,34.0,134.0,2328.5
16677,394.0,49.0,849.77
16678,3.0,164.0,3025.24
16679,367.0,18.0,663.31
16680,44.0,29.0,821.45
16681,73.0,49.0,1921.84
16682,5.0,30.0,1028.0
16683,530.0,19.0,309.35
16684,5.0,723.0,141533.24
16685,62.0,62.0,324.24
16686,48.0,1107.0,5051.57
16687,391.0,8.0,157.63
16688,2.0,62.0,1260.86
16689,76.0,11.0,355.1
16690,73.0,18.0,336.08
16691,419.0,11.0,178.83
16692,257.0,5.0,1914.7
16693,69.0,174.0,1199.46
16694,724.0,3.0,98.3
16695,562.0,36.0,193.15
16696,136.0,10.0,657.9
16697,242.0,21.0,112.75
16698,227.0,5.0,1998.0
16699,381.0,63.0,964.9
16700,9.0,514.0,8756.27
16701,9.0,289.0,9614.59
16702,416.0,92.0,1100.88
16704,619.0,58.0,695.66
16705,1.0,710.0,42660.28
16706,38.0,123.0,531.35
16707,401.0,66.0,551.11
16708,46.0,27.0,656.63
16709,85.0,306.0,9087.46
16710,20.0,929.0,5960.87
16711,4.0,35.0,2751.48
16712,10.0,530.0,4266.99
16713,19.0,1289.0,13974.06
16714,219.0,114.0,1264.8
16715,79.0,28.0,625.52
16716,267.0,9.0,1568.28
16717,10.0,347.0,6002.71
16718,370.0,178.0,3023.78
16719,15.0,399.0,3397.82
16720,27.0,157.0,593.43
16721,263.0,37.0,292.47
16722,18.0,382.0,8168.31
16723,92.0,130.0,1301.63
16724,405.0,17.0,147.35
16725,303.0,369.0,1748.56
16726,27.0,270.0,2088.41
16727,365.0,213.0,1437.42
16728,47.0,269.0,1054.67
16729,37.0,667.0,7201.28
16730,53.0,80.0,702.79
16731,649.0,43.0,174.05
16732,32.0,224.0,4279.49
16733,530.0,12.0,259.68
16734,53.0,53.0,650.51
16735,79.0,317.0,5740.01
16736,506.0,145.0,2904.51
16737,54.0,2.0,835.2
16738,298.0,1.0,3.75
16739,173.0,42.0,772.23
16740,396.0,33.0,236.81
16741,626.0,11.0,173.06
16742,47.0,109.0,2852.61
16743,30.0,377.0,4207.01
16744,12.0,242.0,1304.76
16745,87.0,358.0,7170.7
16746,5.0,997.0,18031.85
16747,26.0,45.0,826.96
16748,18.0,166.0,3632.29
16749,592.0,77.0,4387.08
16750,45.0,95.0,623.93
16751,31.0,25.0,1764.72
16752,373.0,9.0,207.5
16753,59.0,34.0,223.92
16754,373.0,164.0,54692.82
16755,115.0,330.0,2882.03
16756,215.0,78.0,1287.42
16757,319.0,15.0,270.48
16758,66.0,22.0,369.34
16759,8.0,43.0,772.84
16760,431.0,17.0,228.0
16761,97.0,13.0,316.62
16762,20.0,89.0,1501.38
16763,199.0,43.0,947.75
16764,4.0,718.0,2758.25
16765,295.0,52.0,454.75
16766,274.0,34.0,1145.6
16767,31.0,323.0,7971.8
16768,48.0,163.0,1650.02
16769,261.0,100.0,1141.75
16770,58.0,351.0,1769.23
16771,34.0,412.0,3967.6
16772,418.0,78.0,2799.1
16773,58.0,65.0,421.24
16774,68.0,136.0,1587.85
16775,11.0,261.0,2743.39
16776,61.0,137.0,619.85
16777,81.0,144.0,1277.01
16778,75.0,16.0,245.94
16779,3.0,1075.0,32636.45
16780,101.0,99.0,605.55
16781,366.0,41.0,606.4
16782,11.0,1849.0,9983.21
16783,437.0,25.0,391.95
16784,20.0,160.0,896.53
16785,410.0,35.0,533.78
16786,394.0,1.0,51.84
16787,398.0,114.0,1035.43
16788,124.0,495.0,1950.3
16789,9.0,5.0,80.8
16790,4.0,92.0,1520.12
16791,30.0,697.0,3946.12
16792,283.0,102.0,623.46
16793,58.0,16.0,243.84
16794,2.0,516.0,2073.96
16795,366.0,345.0,2057.01
16796,90.0,18.0,305.62
16797,394.0,411.0,1812.17
16798,555.0,174.0,839.76
16799,433.0,107.0,491.03
16800,12.0,164.0,1201.49
16801,164.0,33.0,867.83
16802,680.0,53.0,582.61
16803,66.0,24.0,332.3
16804,24.0,60.0,536.99
16805,174.0,251.0,1097.24
16806,104.0,103.0,801.49
16807,143.0,142.0,2123.88
16808,100.0,23.0,288.42
16809,24.0,260.0,1725.48
16810,193.0,36.0,786.14
16811,5.0,28.0,547.07
16812,361.0,114.0,2216.8
16813,9.0,449.0,1692.98
16814,15.0,790.0,12217.92
16815,454.0,74.0,410.97
16816,104.0,28.0,417.06
16817,3.0,144.0,2392.85
16818,11.0,191.0,3317.97
16819,466.0,17.0,182.59
16820,96.0,26.0,497.61
16821,382.0,7.0,113.35
16822,687.0,10.0,157.59
16823,228.0,176.0,2253.14
16824,16.0,39.0,686.24
16825,39.0,64.0,1826.89
16826,52.0,22.0,341.7
16827,394.0,12.0,392.13
16828,94.0,8.0,128.5
16829,157.0,27.0,513.32
16830,39.0,78.0,1183.7
16831,565.0,6.0,91.8
16832,185.0,21.0,417.61
16833,2.0,92.0,2409.04
16834,228.0,48.0,898.96
16835,129.0,79.0,1389.76
16836,40.0,42.0,782.37
16837,32.0,166.0,3167.73
16838,198.0,60.0,1153.66
16839,9.0,370.0,20420.53
16840,604.0,9.0,139.85
16841,37.0,219.0,3826.71
16842,65.0,64.0,1260.44
16843,43.0,598.0,19535.28
16844,563.0,32.0,614.34
16845,619.0,20.0,253.88
16846,51.0,47.0,842.41
16847,44.0,37.0,614.89
16848,53.0,85.0,1411.62
16849,187.0,8.0,124.57
16850,334.0,19.0,332.41
16851,5.0,20.0,342.45
16852,11.0,9.0,144.91
16854,418.0,75.0,1408.96
16855,24.0,19.0,328.4
16856,15.0,19.0,358.49
16857,443.0,11.0,352.8
16858,367.0,137.0,4163.14
16859,107.0,113.0,1657.74
16860,453.0,44.0,1593.67
16861,60.0,48.0,928.89
16862,548.0,35.0,662.33
16863,30.0,49.0,812.82
16864,435.0,17.0,409.25
16865,402.0,16.0,130.95
16866,141.0,11.0,207.74
16867,690.0,6.0,76.74
16868,395.0,54.0,393.39
16869,23.0,129.0,805.62
16870,470.0,28.0,450.16
16871,23.0,137.0,2761.49
16872,78.0,18.0,1213.13
16873,5.0,524.0,14547.03
16874,380.0,34.0,217.74
16875,65.0,245.0,4054.04
16876,404.0,32.0,136.01
16877,13.0,159.0,853.72
16880,31.0,187.0,1840.86
16881,67.0,1.0,432.0
16882,67.0,39.0,705.12
16883,188.0,272.0,2258.61
16884,38.0,75.0,1073.92
16885,16.0,142.0,710.74
16887,36.0,102.0,660.72
16888,401.0,54.0,437.15
16889,195.0,218.0,2530.9
16890,477.0,19.0,285.41
16891,2.0,447.0,1824.56
16892,2.0,140.0,749.35
16893,367.0,90.0,255.84
16894,503.0,185.0,1282.36
16895,65.0,171.0,1121.42
16896,556.0,18.0,103.95
16897,314.0,30.0,213.03
16898,27.0,261.0,900.29
16899,8.0,179.0,1721.02
16900,17.0,77.0,877.84
16901,730.0,23.0,204.26
16902,117.0,44.0,1706.88
16903,30.0,191.0,1029.98
16904,5.0,951.0,4793.67
16905,6.0,333.0,4750.1
16906,82.0,225.0,1448.8
16907,30.0,221.0,1525.88
16908,723.0,21.0,153.59
16909,73.0,17.0,364.14
16910,5.0,547.0,1510.06
16911,636.0,33.0,251.35
16912,24.0,174.0,4440.66
16913,291.0,18.0,423.91
16914,37.0,38.0,208.46
16915,10.0,74.0,1543.18
16916,24.0,214.0,925.32
16917,277.0,51.0,1857.83
16918,50.0,462.0,3139.71
16919,157.0,621.0,4855.46
16920,412.0,23.0,355.45
16921,62.0,95.0,446.67
16922,573.0,122.0,611.08
16923,13.0,1158.0,12793.38
16924,22.0,83.0,739.5
16925,541.0,18.0,125.65
16926,372.0,101.0,1180.15
16927,116.0,6.0,543.05
16928,81.0,327.0,3892.28
16929,4.0,77.0,1295.39
