Customer ID,Recency,Frequency,Monetary,score,segment id,segment_name
12928,36.0,179.0,4304.89,445,0,champions
12929,312.0,7.0,102.9,211,9,hibernating
12930,79.0,27.0,409.9,322,9,hibernating
12931,22.0,275.0,71546.97,455,0,champions
12932,540.0,95.0,1698.56,144,7,cannot_lose_them_but_losing
12933,25.0,294.0,1668.08,454,0,champions
12934,737.0,2.0,181.65,111,10,lost
12935,3.0,258.0,4182.01,555,0,champions
12936,18.0,63.0,1012.9,533,2,potential_loyalist
12937,16.0,217.0,3097.61,555,0,champions
12938,26.0,9.0,114.14,411,3,new_customers
12939,65.0,86.0,25264.8,345,1,loyal
12940,47.0,102.0,877.54,443,5,need_attention
12941,725.0,27.0,377.49,122,9,hibernating
12942,132.0,75.0,683.9,333,2,potential_loyalist
12943,559.0,25.0,496.5,122,9,hibernating
12944,36.0,30.0,604.51,423,2,potential_loyalist
12945,289.0,51.0,900.11,233,9,hibernating
12946,437.0,20.0,324.45,122,9,hibernating
12947,144.0,97.0,1407.29,344,1,loyal
12948,17.0,127.0,2306.18,544,0,champions
12949,31.0,725.0,15391.0,455,0,champions
12950,3.0,23.0,1843.0,524,4,promising
12951,9.0,199.0,3164.42,555,0,champions
12952,6.0,80.0,1382.84,544,0,champions
12953,10.0,48.0,828.81,533,2,potential_loyalist
12954,639.0,10.0,162.45,111,10,lost
12955,2.0,183.0,4734.26,555,0,champions
12956,307.0,42.0,521.89,232,9,hibernating
12957,5.0,500.0,8628.42,555,0,champions
12958,401.0,57.0,539.49,232,9,hibernating
12959,485.0,8.0,150.95,111,10,lost
12960,414.0,70.0,1322.07,134,8,at_risk
12961,380.0,40.0,211.99,231,6,about_to_sleep
12962,8.0,16.0,266.39,511,3,new_customers
12963,9.0,176.0,3162.59,545,0,champions
12964,438.0,26.0,132.24,121,10,lost
12965,90.0,109.0,771.91,343,5,need_attention
12966,10.0,10.0,160.18,511,3,new_customers
12967,4.0,76.0,2515.12,534,5,need_attention
12968,113.0,5.0,135.95,311,3,new_customers
12969,603.0,5.0,122.45,111,10,lost
12970,8.0,383.0,1524.97,554,0,champions
12971,4.0,406.0,15218.05,555,0,champions
12972,414.0,85.0,1115.95,143,8,at_risk
12973,414.0,6.0,385.55,112,10,lost
12974,198.0,32.0,408.95,222,9,hibernating
12975,431.0,112.0,1993.99,144,7,cannot_lose_them_but_losing
12976,212.0,154.0,3156.38,245,8,at_risk
12977,157.0,59.0,517.63,332,9,hibernating
12978,386.0,164.0,2496.07,244,8,at_risk
12979,730.0,55.0,479.54,132,9,hibernating
12980,156.0,59.0,15909.39,335,1,loyal
12981,30.0,20.0,372.22,422,3,new_customers
12982,240.0,211.0,2564.22,254,8,at_risk
12983,599.0,30.0,490.08,122,9,hibernating
12984,19.0,4.0,97.5,511,3,new_customers
12985,1.0,74.0,1215.62,534,5,need_attention
12986,403.0,132.0,2024.24,244,8,at_risk
12987,74.0,68.0,1298.51,334,5,need_attention
12988,293.0,92.0,535.32,242,8,at_risk
12989,4.0,104.0,12917.65,545,0,champions
12990,32.0,27.0,955.5,423,2,potential_loyalist
12991,24.0,45.0,764.82,433,2,potential_loyalist
12992,726.0,6.0,93.35,111,10,lost
12993,24.0,76.0,1191.26,433,2,potential_loyalist
12994,5.0,73.0,902.22,533,2,potential_loyalist
12995,78.0,5.0,200.72,311,3,new_customers
12996,376.0,22.0,355.5,222,9,hibernating
12997,23.0,120.0,2070.06,444,1,loyal
12998,493.0,59.0,897.38,133,8,at_risk
12999,197.0,28.0,455.88,222,9,hibernating
13000,107.0,62.0,992.0,333,2,potential_loyalist
13001,5.0,1029.0,24136.05,555,0,champions
13002,319.0,23.0,414.13,222,9,hibernating
13003,106.0,6.0,149.05,311,3,new_customers
13004,12.0,839.0,11143.99,555,0,champions
13005,174.0,60.0,935.03,333,2,potential_loyalist
13006,57.0,4.0,81.57,411,3,new_customers
13007,580.0,11.0,175.25,111,10,lost
13008,324.0,33.0,545.83,222,9,hibernating
13009,673.0,4.0,234.0,111,10,lost
13010,375.0,12.0,330.12,212,9,hibernating
13011,373.0,3.0,50.55,211,9,hibernating
13012,10.0,156.0,2596.28,544,0,champions
13013,2.0,490.0,11073.48,555,0,champions
13014,3.0,240.0,5220.83,555,0,champions
13015,54.0,347.0,6465.72,455,0,champions
13016,74.0,47.0,789.89,333,2,potential_loyalist
13017,8.0,1.0,204.0,511,3,new_customers
13018,17.0,606.0,9742.81,555,0,champions
13019,380.0,57.0,1212.95,234,8,at_risk
13020,549.0,42.0,606.96,133,8,at_risk
13021,5.0,263.0,4806.66,555,0,champions
13022,430.0,5.0,65.3,111,10,lost
13023,65.0,76.0,1449.03,334,5,need_attention
13024,465.0,34.0,535.42,122,9,hibernating
13025,732.0,13.0,323.39,112,10,lost
13026,2.0,84.0,1712.74,544,0,champions
13027,114.0,87.0,17239.2,345,1,loyal
13028,23.0,47.0,659.68,433,2,potential_loyalist
13029,31.0,17.0,1927.3,414,4,promising
13030,12.0,99.0,799.48,543,1,loyal
13031,408.0,435.0,3419.27,255,8,at_risk
13032,39.0,218.0,2825.54,454,0,champions
13033,358.0,13.0,220.55,211,9,hibernating
13034,55.0,44.0,756.82,433,2,potential_loyalist
13035,58.0,43.0,1328.95,434,5,need_attention
13036,685.0,6.0,307.1,112,10,lost
13037,139.0,235.0,3842.55,355,1,loyal
13038,81.0,28.0,908.46,323,2,potential_loyalist
13039,585.0,55.0,1010.73,133,8,at_risk
13040,9.0,43.0,676.99,533,2,potential_loyalist
13041,451.0,35.0,799.13,123,9,hibernating
13042,599.0,198.0,1549.79,154,7,cannot_lose_them_but_losing
13043,254.0,14.0,471.57,212,9,hibernating
13044,292.0,421.0,4824.2,255,8,at_risk
13045,100.0,45.0,808.92,333,2,potential_loyalist
13046,31.0,56.0,949.25,433,2,potential_loyalist
13047,47.0,420.0,8111.34,455,0,champions
13048,15.0,272.0,4041.91,555,0,champions
13049,65.0,28.0,1384.14,324,5,need_attention
13050,10.0,1025.0,11492.43,555,0,champions
13051,579.0,4.0,155.8,111,10,lost
13052,213.0,253.0,3168.53,255,8,at_risk
13053,622.0,17.0,127.65,111,10,lost
13055,65.0,156.0,2292.51,344,1,loyal
13056,552.0,19.0,209.48,121,10,lost
13057,531.0,41.0,722.09,133,8,at_risk
13058,25.0,8.0,271.4,411,3,new_customers
13059,250.0,205.0,2272.62,254,8,at_risk
13060,254.0,15.0,307.53,212,9,hibernating
13061,73.0,10.0,248.61,311,3,new_customers
13062,192.0,11.0,346.98,212,9,hibernating
13063,481.0,12.0,188.4,111,10,lost
13064,13.0,94.0,1680.74,544,0,champions
13065,374.0,63.0,1050.1,233,9,hibernating
13066,25.0,47.0,430.9,432,2,potential_loyalist
13067,83.0,32.0,508.51,322,9,hibernating
13068,11.0,2.0,344.0,512,3,new_customers
13069,1.0,1105.0,8467.57,555,0,champions
13070,193.0,35.0,743.9,223,9,hibernating
13071,613.0,12.0,129.22,111,10,lost
13072,267.0,7.0,177.15,211,9,hibernating
13073,412.0,27.0,418.08,122,9,hibernating
13074,512.0,30.0,1362.84,124,8,at_risk
13075,130.0,22.0,919.61,323,2,potential_loyalist
13076,458.0,9.0,135.4,111,10,lost
13077,2.0,337.0,2728.55,554,0,champions
13078,2.0,844.0,28388.49,555,0,champions
13079,5.0,17.0,419.18,512,3,new_customers
13080,180.0,18.0,260.83,321,6,about_to_sleep
13081,2.0,2345.0,55985.86,555,0,champions
13082,127.0,133.0,7277.32,345,1,loyal
13083,5.0,22.0,395.43,522,4,promising
13084,488.0,4.0,116.45,111,10,lost
13085,158.0,81.0,2289.58,344,1,loyal
13086,383.0,47.0,439.33,232,9,hibernating
13087,727.0,15.0,313.64,112,10,lost
13088,418.0,20.0,236.11,121,10,lost
13089,3.0,3395.0,110034.32,555,0,champions
13090,9.0,283.0,12762.88,555,0,champions
13091,22.0,19.0,1468.67,424,4,promising
13092,71.0,103.0,2007.33,344,1,loyal
13093,268.0,1087.0,53324.85,255,8,at_risk
13094,22.0,35.0,1990.98,424,4,promising
13095,71.0,6.0,74.4,311,3,new_customers
13096,395.0,1.0,419.7,212,9,hibernating
13097,33.0,1039.0,12876.68,455,0,champions
13098,2.0,597.0,28739.66,555,0,champions
13099,100.0,1.0,207.36,311,3,new_customers
13101,235.0,51.0,695.4,233,9,hibernating
13102,2.0,489.0,11123.3,555,0,champions
13103,40.0,33.0,709.64,423,2,potential_loyalist
13104,4.0,30.0,1709.1,524,4,promising
13105,437.0,1.0,72.0,111,10,lost
13106,129.0,17.0,586.46,312,6,about_to_sleep
13107,45.0,186.0,5122.32,455,0,champions
13108,373.0,35.0,748.46,223,9,hibernating
13109,3.0,74.0,1107.58,533,2,potential_loyalist
13110,32.0,252.0,2896.17,455,0,champions
13111,719.0,12.0,321.88,112,10,lost
13113,1.0,464.0,16281.16,555,0,champions
13114,731.0,16.0,234.38,111,10,lost
13115,9.0,328.0,5400.05,555,0,champions
13116,118.0,31.0,485.19,322,9,hibernating
13117,22.0,163.0,2253.96,444,1,loyal
13118,20.0,150.0,2334.1,444,1,loyal
13119,669.0,11.0,134.9,111,10,lost
13120,239.0,1.0,30.6,211,9,hibernating
13121,270.0,47.0,254.73,231,6,about_to_sleep
13122,95.0,55.0,922.39,333,2,potential_loyalist
13123,473.0,45.0,506.75,132,9,hibernating
13124,90.0,298.0,4782.45,355,1,loyal
13125,524.0,21.0,158.57,121,10,lost
13126,5.0,241.0,3679.03,555,0,champions
13127,78.0,15.0,259.17,311,3,new_customers
13128,632.0,1.0,263.5,111,10,lost
13129,453.0,11.0,233.25,111,10,lost
13130,95.0,2.0,64.0,311,3,new_customers
13131,24.0,151.0,3279.77,445,0,champions
13132,262.0,3.0,77.3,211,9,hibernating
13133,274.0,12.0,200.45,211,9,hibernating
13134,73.0,128.0,2422.28,344,1,loyal
13135,197.0,18.0,3371.45,225,8,at_risk
13136,51.0,339.0,6125.65,455,0,champions
13137,11.0,1441.0,7712.7,555,0,champions
13138,23.0,84.0,1261.26,444,1,loyal
13139,17.0,269.0,8193.83,555,0,champions
13140,109.0,106.0,1056.17,343,5,need_attention
13141,85.0,429.0,7536.63,355,1,loyal
13142,20.0,23.0,307.09,422,3,new_customers
13143,583.0,24.0,399.2,122,9,hibernating
13144,333.0,6.0,135.35,211,9,hibernating
13145,40.0,10.0,1124.77,413,4,promising
13146,27.0,17.0,228.91,411,3,new_customers
13147,11.0,4.0,712.8,513,4,promising
13148,30.0,815.0,8172.8,455,0,champions
13149,15.0,86.0,1676.06,544,0,champions
13150,471.0,9.0,435.02,112,10,lost
13151,204.0,178.0,2557.29,244,8,at_risk
13152,418.0,136.0,2114.98,144,7,cannot_lose_them_but_losing
13153,6.0,15.0,486.22,512,3,new_customers
13154,400.0,94.0,1609.29,244,8,at_risk
13155,34.0,112.0,1370.48,444,1,loyal
13156,386.0,104.0,1586.54,244,8,at_risk
13157,50.0,251.0,5667.71,455,0,champions
13158,95.0,100.0,1508.18,344,1,loyal
13159,9.0,122.0,1379.75,544,0,champions
13160,23.0,4.0,91.8,411,3,new_customers
13161,314.0,34.0,478.88,222,9,hibernating
13162,123.0,239.0,9116.94,355,1,loyal
13164,570.0,11.0,308.45,112,10,lost
13165,47.0,49.0,1451.16,434,5,need_attention
13166,283.0,70.0,881.68,233,9,hibernating
13167,19.0,81.0,1125.15,543,1,loyal
13168,37.0,182.0,1866.26,454,0,champions
13169,64.0,18.0,840.08,323,2,potential_loyalist
13170,27.0,32.0,116.01,421,3,new_customers
13171,9.0,48.0,426.81,532,2,potential_loyalist
13172,401.0,1.0,69.6,211,9,hibernating
13173,5.0,229.0,2454.56,554,0,champions
13174,17.0,963.0,8078.87,555,0,champions
13175,555.0,49.0,793.1,133,8,at_risk
13176,47.0,72.0,492.84,432,2,potential_loyalist
13177,65.0,30.0,512.2,322,9,hibernating
13178,27.0,693.0,14013.19,455,0,champions
13179,619.0,34.0,572.31,122,9,hibernating
13180,608.0,4.0,86.1,111,10,lost
13181,382.0,19.0,359.69,222,9,hibernating
13182,46.0,11.0,121.18,411,3,new_customers
13183,8.0,159.0,7010.88,545,0,champions
13184,15.0,181.0,1648.79,554,0,champions
13185,268.0,1.0,71.4,211,9,hibernating
13186,40.0,84.0,1539.69,444,1,loyal
13187,338.0,65.0,348.31,232,9,hibernating
13188,12.0,2.0,114.6,511,3,new_customers
13189,19.0,29.0,260.68,521,4,promising
13190,545.0,18.0,518.76,122,9,hibernating
13191,659.0,59.0,164.69,131,10,lost
13192,96.0,165.0,2544.53,344,1,loyal
13193,62.0,29.0,117.88,321,6,about_to_sleep
13194,136.0,10.0,472.78,312,6,about_to_sleep
13195,415.0,52.0,172.38,131,10,lost
13196,12.0,190.0,3059.64,555,0,champions
13197,610.0,19.0,373.01,122,9,hibernating
13198,11.0,316.0,4912.28,555,0,champions
13199,4.0,203.0,15936.3,555,0,champions
13200,20.0,46.0,870.09,433,2,potential_loyalist
13201,503.0,88.0,1240.61,144,7,cannot_lose_them_but_losing
13202,379.0,70.0,1571.35,234,8,at_risk
13203,10.0,168.0,2630.55,544,0,champions
13204,732.0,57.0,966.66,133,8,at_risk
13205,444.0,1.0,2803.2,114,7,cannot_lose_them_but_losing
13206,401.0,581.0,8377.32,255,8,at_risk
13207,16.0,13.0,535.86,512,3,new_customers
13208,59.0,255.0,1970.5,354,1,loyal
13209,31.0,372.0,8461.66,455,0,champions
13210,94.0,22.0,353.48,322,9,hibernating
13211,11.0,206.0,2729.32,554,0,champions
13212,10.0,143.0,780.58,543,1,loyal
13213,57.0,209.0,3834.62,455,0,champions
13214,418.0,229.0,3264.23,155,7,cannot_lose_them_but_losing
13215,403.0,1.0,81.6,211,9,hibernating
13216,268.0,5.0,333.74,212,9,hibernating
13217,123.0,6.0,266.12,311,3,new_customers
13218,128.0,5.0,62.64,311,3,new_customers
13219,619.0,11.0,76.23,111,10,lost
13220,79.0,53.0,1336.09,334,5,need_attention
13221,241.0,66.0,847.41,233,9,hibernating
13222,578.0,1.0,88.5,111,10,lost
13223,201.0,13.0,969.12,213,6,about_to_sleep
13224,61.0,109.0,2150.85,344,1,loyal
13225,4.0,124.0,15879.27,545,0,champions
13226,274.0,28.0,312.46,222,9,hibernating
13227,202.0,9.0,257.7,211,9,hibernating
13228,82.0,2.0,358.0,312,6,about_to_sleep
13229,226.0,10.0,160.95,211,9,hibernating
13230,5.0,1327.0,6223.77,555,0,champions
13232,13.0,207.0,1357.6,554,0,champions
13233,75.0,76.0,1176.46,333,2,potential_loyalist
13234,673.0,63.0,356.95,132,9,hibernating
13235,213.0,58.0,1031.07,233,9,hibernating
13236,25.0,39.0,727.27,433,2,potential_loyalist
13237,388.0,24.0,643.0,223,9,hibernating
13238,18.0,46.0,986.73,533,2,potential_loyalist
13239,262.0,95.0,1579.84,244,8,at_risk
13240,97.0,211.0,1437.1,354,1,loyal
13241,412.0,42.0,115.58,131,10,lost
13242,113.0,35.0,699.4,323,2,potential_loyalist
13243,204.0,220.0,1278.04,254,8,at_risk
13244,93.0,27.0,121.74,321,6,about_to_sleep
13245,51.0,45.0,989.22,433,2,potential_loyalist
13246,19.0,383.0,3277.68,555,0,champions
13247,18.0,25.0,501.12,522,4,promising
13248,125.0,26.0,465.68,322,9,hibernating
13249,93.0,35.0,1608.93,324,5,need_attention
13250,453.0,21.0,248.54,121,10,lost
13251,403.0,25.0,252.68,221,6,about_to_sleep
13252,395.0,20.0,341.3,222,9,hibernating
13253,157.0,75.0,2951.11,335,1,loyal
13254,377.0,4.0,51.41,211,9,hibernating
13255,4.0,27.0,669.91,523,4,promising
13256,15.0,1.0,0.0,511,3,new_customers
13257,435.0,7.0,117.95,111,10,lost
13258,12.0,46.0,1035.18,533,2,potential_loyalist
13259,62.0,324.0,1433.38,354,1,loyal
13260,62.0,8.0,557.62,312,6,about_to_sleep
13261,269.0,9.0,944.1,213,6,about_to_sleep
13262,264.0,50.0,573.45,232,9,hibernating
13263,2.0,1920.0,8704.69,555,0,champions
13264,443.0,38.0,722.56,123,9,hibernating
13265,54.0,91.0,2107.66,444,1,loyal
13266,12.0,325.0,5965.3,555,0,champions
13267,3.0,432.0,9212.06,555,0,champions
13268,18.0,439.0,3167.64,555,0,champions
13269,2.0,490.0,8511.62,555,0,champions
13270,367.0,1.0,590.0,212,9,hibernating
13271,38.0,90.0,178.26,441,2,potential_loyalist
13272,32.0,15.0,276.56,411,3,new_customers
13273,114.0,16.0,138.98,311,3,new_customers
13274,410.0,19.0,360.85,122,9,hibernating
13275,384.0,50.0,241.66,231,6,about_to_sleep
13276,64.0,248.0,1931.31,354,1,loyal
13277,16.0,23.0,523.3,522,4,promising
13278,41.0,109.0,1428.2,444,1,loyal
13279,65.0,11.0,126.3,311,3,new_customers
13280,123.0,209.0,2297.13,354,1,loyal
13281,438.0,22.0,328.1,122,9,hibernating
13282,19.0,53.0,1270.14,534,5,need_attention
13283,60.0,20.0,373.36,322,9,hibernating
13284,331.0,12.0,196.15,211,9,hibernating
13285,24.0,231.0,3364.59,455,0,champions
13286,601.0,49.0,734.91,133,8,at_risk
13287,584.0,50.0,547.47,132,9,hibernating
13288,444.0,10.0,892.16,113,7,cannot_lose_them_but_losing
13289,724.0,16.0,307.95,112,10,lost
13291,156.0,328.0,3320.84,355,1,loyal
13292,39.0,58.0,987.79,433,2,potential_loyalist
13293,393.0,72.0,1192.94,233,9,hibernating
13294,190.0,102.0,1689.53,244,8,at_risk
13295,360.0,71.0,1061.27,233,9,hibernating
13296,138.0,53.0,792.51,333,2,potential_loyalist
13297,8.0,122.0,4352.67,545,0,champions
13298,2.0,2.0,360.0,512,3,new_customers
13299,269.0,62.0,1173.3,233,9,hibernating
13300,165.0,58.0,1267.21,334,5,need_attention
13301,104.0,81.0,618.09,343,5,need_attention
13302,156.0,3.0,159.2,311,3,new_customers
13303,401.0,4.0,61.72,211,9,hibernating
13304,352.0,79.0,1120.79,243,8,at_risk
13305,5.0,201.0,3618.51,555,0,champions
13306,431.0,4.0,53.65,111,10,lost
13307,121.0,15.0,273.34,311,3,new_customers
13308,23.0,74.0,1652.47,434,5,need_attention
13309,8.0,130.0,1706.37,544,0,champions
13310,29.0,96.0,1492.8,444,1,loyal
13311,5.0,26.0,598.57,522,4,promising
13312,452.0,5.0,124.75,111,10,lost
13313,23.0,190.0,3431.77,455,0,champions
13314,2.0,61.0,583.61,532,2,potential_loyalist
13315,690.0,22.0,310.26,122,9,hibernating
13316,38.0,174.0,13069.17,445,0,champions
13317,67.0,373.0,6068.53,355,1,loyal
13318,2.0,20.0,640.76,523,4,promising
13319,6.0,959.0,20983.88,555,0,champions
13320,79.0,149.0,2160.95,344,1,loyal
13321,73.0,11.0,567.36,312,6,about_to_sleep
13322,18.0,25.0,199.48,521,4,promising
13323,4.0,21.0,787.85,523,4,promising
13324,33.0,139.0,10421.37,445,0,champions
13325,82.0,12.0,675.3,313,4,promising
13326,433.0,13.0,281.76,112,10,lost
13327,39.0,322.0,9023.03,455,0,champions
13328,317.0,17.0,1308.48,214,7,cannot_lose_them_but_losing
13329,32.0,125.0,4672.82,445,0,champions
13330,93.0,118.0,2806.18,344,1,loyal
13331,402.0,12.0,262.4,211,9,hibernating
13332,15.0,21.0,350.9,522,4,promising
13333,412.0,55.0,1015.74,133,8,at_risk
13334,83.0,479.0,6256.26,355,1,loyal
13336,78.0,51.0,795.12,333,2,potential_loyalist
13337,547.0,85.0,1550.06,144,7,cannot_lose_them_but_losing
13338,155.0,140.0,2223.62,344,1,loyal
13339,201.0,54.0,860.12,233,9,hibernating
13340,46.0,215.0,22100.56,455,0,champions
13341,261.0,42.0,775.85,233,9,hibernating
13343,178.0,16.0,303.93,312,6,about_to_sleep
13344,68.0,119.0,2543.72,344,1,loyal
13345,277.0,22.0,377.6,222,9,hibernating
13346,463.0,6.0,299.4,112,10,lost
13347,71.0,8.0,341.36,312,6,about_to_sleep
13348,65.0,14.0,233.76,311,3,new_customers
13349,11.0,16.0,247.32,511,3,new_customers
13350,17.0,41.0,910.72,533,2,potential_loyalist
13351,67.0,16.0,373.94,312,6,about_to_sleep
13352,8.0,27.0,389.28,522,4,promising
13354,72.0,51.0,743.53,333,2,potential_loyalist
13355,123.0,32.0,674.7,323,2,potential_loyalist
13356,81.0,42.0,768.24,333,2,potential_loyalist
13357,258.0,399.0,3838.36,255,8,at_risk
13358,269.0,29.0,439.03,222,9,hibernating
13359,60.0,57.0,1001.96,333,2,potential_loyalist
13360,429.0,71.0,1464.1,134,8,at_risk
13361,473.0,34.0,1450.5,124,8,at_risk
13362,4.0,302.0,5357.57,555,0,champions
13363,18.0,102.0,1723.86,544,0,champions
13365,9.0,130.0,2191.22,544,0,champions
13366,51.0,1.0,56.16,411,3,new_customers
13367,432.0,20.0,510.2,122,9,hibernating
13368,257.0,53.0,1086.1,233,9,hibernating
13369,355.0,15.0,263.75,211,9,hibernating
13370,367.0,42.0,721.32,233,9,hibernating
13371,499.0,95.0,2271.46,144,7,cannot_lose_them_but_losing
13372,90.0,23.0,378.64,322,9,hibernating
13373,61.0,358.0,7587.19,355,1,loyal
13374,415.0,17.0,422.8,112,10,lost
13375,82.0,72.0,1786.48,334,5,need_attention
13376,100.0,53.0,1019.76,333,2,potential_loyalist
13377,397.0,81.0,1495.43,244,8,at_risk
13379,27.0,97.0,572.56,442,2,potential_loyalist
13380,433.0,3.0,62.4,111,10,lost
13381,22.0,359.0,8201.27,455,0,champions
13382,281.0,86.0,1387.58,244,8,at_risk
13383,544.0,1.0,305.28,112,10,lost
13384,31.0,269.0,6635.09,455,0,champions
13385,330.0,35.0,534.57,222,9,hibernating
13386,415.0,31.0,835.46,123,9,hibernating
13387,418.0,73.0,189.44,131,10,lost
13388,132.0,68.0,1135.7,333,2,potential_loyalist
13389,12.0,51.0,797.96,533,2,potential_loyalist
13390,75.0,13.0,544.08,312,6,about_to_sleep
13391,204.0,1.0,59.8,211,9,hibernating
13392,678.0,8.0,91.14,111,10,lost
13393,584.0,72.0,1112.6,133,8,at_risk
13394,2.0,415.0,6342.58,555,0,champions
13395,186.0,81.0,1180.23,343,5,need_attention
13396,22.0,45.0,1325.29,434,5,need_attention
13397,73.0,92.0,3103.07,345,1,loyal
13398,193.0,39.0,670.34,233,9,hibernating
13399,465.0,15.0,275.4,111,10,lost
13400,575.0,24.0,300.93,122,9,hibernating
13402,128.0,79.0,1226.85,344,1,loyal
13403,18.0,9.0,229.5,511,3,new_customers
13404,2.0,11.0,252.49,511,3,new_customers
13405,75.0,46.0,1196.56,333,2,potential_loyalist
13406,428.0,10.0,557.22,112,10,lost
13407,579.0,85.0,2117.84,144,7,cannot_lose_them_but_losing
13408,2.0,846.0,49751.36,555,0,champions
13410,9.0,53.0,2172.51,534,5,need_attention
13411,108.0,18.0,213.55,321,6,about_to_sleep
13412,621.0,34.0,487.35,122,9,hibernating
13413,640.0,42.0,353.12,132,9,hibernating
13414,134.0,55.0,2494.14,334,5,need_attention
13415,473.0,116.0,681.92,143,8,at_risk
13416,44.0,26.0,940.8,423,2,potential_loyalist
13417,5.0,82.0,1593.89,544,0,champions
13418,12.0,548.0,11292.92,555,0,champions
13419,64.0,16.0,221.06,311,3,new_customers
13420,135.0,8.0,140.35,311,3,new_customers
13421,41.0,273.0,4101.02,455,0,champions
13422,52.0,128.0,2601.55,444,1,loyal
13423,429.0,12.0,217.03,111,10,lost
13424,450.0,39.0,557.92,132,9,hibernating
13425,109.0,178.0,3385.83,345,1,loyal
13426,1.0,344.0,8084.38,555,0,champions
13427,20.0,52.0,1006.53,433,2,potential_loyalist
13428,11.0,144.0,499.98,542,2,potential_loyalist
13429,11.0,67.0,1006.8,533,2,potential_loyalist
13430,19.0,51.0,652.07,533,2,potential_loyalist
13431,68.0,128.0,3289.24,345,1,loyal
13432,572.0,111.0,439.1,142,8,at_risk
13433,438.0,25.0,656.87,123,9,hibernating
13434,75.0,35.0,1666.86,324,5,need_attention
13435,6.0,154.0,4459.83,545,0,champions
13436,2.0,12.0,196.89,511,3,new_customers
13437,15.0,167.0,3408.06,545,0,champions
13438,548.0,1.0,46.5,111,10,lost
13439,256.0,167.0,986.61,243,8,at_risk
13440,445.0,60.0,1213.95,134,8,at_risk
13441,92.0,38.0,720.9,323,2,potential_loyalist
13442,668.0,38.0,419.87,122,9,hibernating
13443,449.0,205.0,1247.71,154,7,cannot_lose_them_but_losing
13444,375.0,58.0,631.68,233,9,hibernating
13445,627.0,7.0,241.9,111,10,lost
13446,421.0,212.0,3689.77,155,7,cannot_lose_them_but_losing
13447,24.0,62.0,1104.23,433,2,potential_loyalist
13448,17.0,543.0,8363.5,555,0,champions
13449,24.0,19.0,291.88,422,3,new_customers
13450,27.0,148.0,4117.54,445,0,champions
13451,27.0,1043.0,7131.22,455,0,champions
13452,260.0,3.0,729.8,213,6,about_to_sleep
