Customer ID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score
12945,289.0,51.0,900.11,2,3,3,233
12946,437.0,20.0,324.45,1,2,2,122
12947,144.0,97.0,1407.29,3,4,4,344
12948,17.0,127.0,2306.18,5,4,4,544
12949,31.0,725.0,15391.0,4,5,5,455
12950,3.0,23.0,1843.0,5,2,4,524
12951,9.0,199.0,3164.42,5,5,5,555
12952,6.0,80.0,1382.84,5,4,4,544
12953,10.0,48.0,828.81,5,3,3,533
12954,639.0,10.0,162.45,1,1,1,111
12955,2.0,183.0,4734.26,5,5,5,555
12956,307.0,42.0,521.89,2,3,2,232
12957,5.0,500.0,8628.42,5,5,5,555
12958,401.0,57.0,539.49,2,3,2,232
12959,485.0,8.0,150.95,1,1,1,111
12960,414.0,70.0,1322.07,1,3,4,134
12961,380.0,40.0,211.99,2,3,1,231
12962,8.0,16.0,266.39,5,1,1,511
12963,9.0,176.0,3162.59,5,4,5,545
12964,438.0,26.0,132.24,1,2,1,121
12965,90.0,109.0,771.91,3,4,3,343
12966,10.0,10.0,160.18,5,1,1,511
12967,4.0,76.0,2515.12,5,3,4,534
12968,113.0,5.0,135.95,3,1,1,311
12969,603.0,5.0,122.45,1,1,1,111
12970,8.0,383.0,1524.97,5,5,4,554
12971,4.0,406.0,15218.05,5,5,5,555
12972,414.0,85.0,1115.95,1,4,3,143
12973,414.0,6.0,385.55,1,1,2,112
12974,198.0,32.0,408.95,2,2,2,222
12975,431.0,112.0,1993.99,1,4,4,144
12976,212.0,154.0,3156.38,2,4,5,245
12977,157.0,59.0,517.63,3,3,2,332
12978,386.0,164.0,2496.07,2,4,4,244
12979,730.0,55.0,479.54,1,3,2,132
12980,156.0,59.0,15909.39,3,3,5,335
12981,30.0,20.0,372.22,4,2,2,422
12982,240.0,211.0,2564.22,2,5,4,254
12983,599.0,30.0,490.08,1,2,2,122
12984,19.0,4.0,97.5,5,1,1,511
12985,1.0,74.0,1215.62,5,3,4,534
12986,403.0,132.0,2024.24,2,4,4,244
12987,74.0,68.0,1298.51,3,3,4,334
12988,293.0,92.0,535.32,2,4,2,242
12989,4.0,104.0,12917.65,5,4,5,545
12990,32.0,27.0,955.5,4,2,3,423
12991,24.0,45.0,764.82,4,3,3,433
12992,726.0,6.0,93.35,1,1,1,111
12993,24.0,76.0,1191.26,4,3,3,433
12994,5.0,73.0,902.22,5,3,3,533
12995,78.0,5.0,200.72,3,1,1,311
12996,376.0,22.0,355.5,2,2,2,222
12997,23.0,120.0,2070.06,4,4,4,444
12998,493.0,59.0,897.38,1,3,3,133
12999,197.0,28.0,455.88,2,2,2,222
13000,107.0,62.0,992.0,3,3,3,333
13001,5.0,1029.0,24136.05,5,5,5,555
13002,319.0,23.0,414.13,2,2,2,222
13003,106.0,6.0,149.05,3,1,1,311
13004,12.0,839.0,11143.99,5,5,5,555
13005,174.0,60.0,935.03,3,3,3,333
13006,57.0,4.0,81.57,4,1,1,411
13007,580.0,11.0,175.25,1,1,1,111
13008,324.0,33.0,545.83,2,2,2,222
13009,673.0,4.0,234.0,1,1,1,111
13010,375.0,12.0,330.12,2,1,2,212
13011,373.0,3.0,50.55,2,1,1,211
13012,10.0,156.0,2596.28,5,4,4,544
13013,2.0,490.0,11073.48,5,5,5,555
13014,3.0,240.0,5220.83,5,5,5,555
13015,54.0,347.0,6465.72,4,5,5,455
13016,74.0,47.0,789.89,3,3,3,333
13017,8.0,1.0,204.0,5,1,1,511
13018,17.0,606.0,9742.81,5,5,5,555
13019,380.0,57.0,1212.95,2,3,4,234
13020,549.0,42.0,606.96,1,3,3,133
13021,5.0,263.0,4806.66,5,5,5,555
13022,430.0,5.0,65.3,1,1,1,111
13023,65.0,76.0,1449.03,3,3,4,334
13024,465.0,34.0,535.42,1,2,2,122
13025,732.0,13.0,323.39,1,1,2,112
13026,2.0,84.0,1712.74,5,4,4,544
13027,114.0,87.0,17239.2,3,4,5,345
13028,23.0,47.0,659.68,4,3,3,433
13029,31.0,17.0,1927.3,4,1,4,414
13030,12.0,99.0,799.48,5,4,3,543
13031,408.0,435.0,3419.27,2,5,5,255
13032,39.0,218.0,2825.54,4,5,4,454
13033,358.0,13.0,220.55,2,1,1,211
13034,55.0,44.0,756.82,4,3,3,433
13035,58.0,43.0,1328.95,4,3,4,434
13036,685.0,6.0,307.1,1,1,2,112
13037,139.0,235.0,3842.55,3,5,5,355
13038,81.0,28.0,908.46,3,2,3,323
13039,585.0,55.0,1010.73,1,3,3,133
13040,9.0,43.0,676.99,5,3,3,533
13041,451.0,35.0,799.13,1,2,3,123
13042,599.0,198.0,1549.79,1,5,4,154
13043,254.0,14.0,471.57,2,1,2,212
13044,292.0,421.0,4824.2,2,5,5,255
13045,100.0,45.0,808.92,3,3,3,333
13046,31.0,56.0,949.25,4,3,3,433
13047,47.0,420.0,8111.34,4,5,5,455
13048,15.0,272.0,4041.91,5,5,5,555
13049,65.0,28.0,1384.14,3,2,4,324
13050,10.0,1025.0,11492.43,5,5,5,555
13051,579.0,4.0,155.8,1,1,1,111
13052,213.0,253.0,3168.53,2,5,5,255
13053,622.0,17.0,127.65,1,1,1,111
13055,65.0,156.0,2292.51,3,4,4,344
13056,552.0,19.0,209.48,1,2,1,121
13057,531.0,41.0,722.09,1,3,3,133
13058,25.0,8.0,271.4,4,1,1,411
13059,250.0,205.0,2272.62,2,5,4,254
13060,254.0,15.0,307.53,2,1,2,212
13061,73.0,10.0,248.61,3,1,1,311
13062,192.0,11.0,346.98,2,1,2,212
13063,481.0,12.0,188.4,1,1,1,111
13064,13.0,94.0,1680.74,5,4,4,544
13065,374.0,63.0,1050.1,2,3,3,233
13066,25.0,47.0,430.9,4,3,2,432
13067,83.0,32.0,508.51,3,2,2,322
13068,11.0,2.0,344.0,5,1,2,512
13069,1.0,1105.0,8467.57,5,5,5,555
13070,193.0,35.0,743.9,2,2,3,223
13071,613.0,12.0,129.22,1,1,1,111
13072,267.0,7.0,177.15,2,1,1,211
13073,412.0,27.0,418.08,1,2,2,122
13074,512.0,30.0,1362.84,1,2,4,124
13075,130.0,22.0,919.61,3,2,3,323
13076,458.0,9.0,135.4,1,1,1,111
13077,2.0,337.0,2728.55,5,5,4,554
13078,2.0,844.0,28388.49,5,5,5,555
13079,5.0,17.0,419.18,5,1,2,512
13080,180.0,18.0,260.83,3,2,1,321
13081,2.0,2345.0,55985.86,5,5,5,555
13082,127.0,133.0,7277.32,3,4,5,345
13083,5.0,22.0,395.43,5,2,2,522
13084,488.0,4.0,116.45,1,1,1,111
13085,158.0,81.0,2289.58,3,4,4,344
13086,383.0,47.0,439.33,2,3,2,232
13087,727.0,15.0,313.64,1,1,2,112
13088,418.0,20.0,236.11,1,2,1,121
13089,3.0,3395.0,110034.32,5,5,5,555
13090,9.0,283.0,12762.88,5,5,5,555
13091,22.0,19.0,1468.67,4,2,4,424
13092,71.0,103.0,2007.33,3,4,4,344
13093,268.0,1087.0,53324.85,2,5,5,255
13094,22.0,35.0,1990.98,4,2,4,424
13095,71.0,6.0,74.4,3,1,1,311
13096,395.0,1.0,419.7,2,1,2,212
13097,33.0,1039.0,12876.68,4,5,5,455
13098,2.0,597.0,28739.66,5,5,5,555
13099,100.0,1.0,207.36,3,1,1,311
13101,235.0,51.0,695.4,2,3,3,233
13102,2.0,489.0,11123.3,5,5,5,555
13103,40.0,33.0,709.64,4,2,3,423
13104,4.0,30.0,1709.1,5,2,4,524
13105,437.0,1.0,72.0,1,1,1,111
13106,129.0,17.0,586.46,3,1,2,312
13107,45.0,186.0,5122.32,4,5,5,455
13108,373.0,35.0,748.46,2,2,3,223
13109,3.0,74.0,1107.58,5,3,3,533
13110,32.0,252.0,2896.17,4,5,5,455
13111,719.0,12.0,321.88,1,1,2,112
13113,1.0,464.0,16281.16,5,5,5,555
13114,731.0,16.0,234.38,1,1,1,111
13115,9.0,328.0,5400.05,5,5,5,555
13116,118.0,31.0,485.19,3,2,2,322
13117,22.0,163.0,2253.96,4,4,4,444
13118,20.0,150.0,2334.1,4,4,4,444
13119,669.0,11.0,134.9,1,1,1,111
13120,239.0,1.0,30.6,2,1,1,211
13121,270.0,47.0,254.73,2,3,1,231
13122,95.0,55.0,922.39,3,3,3,333
13123,473.0,45.0,506.75,1,3,2,132
13124,90.0,298.0,4782.45,3,5,5,355
13125,524.0,21.0,158.57,1,2,1,121
13126,5.0,241.0,3679.03,5,5,5,555
13127,78.0,15.0,259.17,3,1,1,311
13128,632.0,1.0,263.5,1,1,1,111
13129,453.0,11.0,233.25,1,1,1,111
13130,95.0,2.0,64.0,3,1,1,311
13131,24.0,151.0,3279.77,4,4,5,445
13132,262.0,3.0,77.3,2,1,1,211
13133,274.0,12.0,200.45,2,1,1,211
13134,73.0,128.0,2422.28,3,4,4,344
13135,197.0,18.0,3371.45,2,2,5,225
13136,51.0,339.0,6125.65,4,5,5,455
13137,11.0,1441.0,7712.7,5,5,5,555
13138,23.0,84.0,1261.26,4,4,4,444
13139,17.0,269.0,8193.83,5,5,5,555
13140,109.0,106.0,1056.17,3,4,3,343
13141,85.0,429.0,7536.63,3,5,5,355
13142,20.0,23.0,307.09,4,2,2,422
13143,583.0,24.0,399.2,1,2,2,122
13144,333.0,6.0,135.35,2,1,1,211
13145,40.0,10.0,1124.77,4,1,3,413
13146,27.0,17.0,228.91,4,1,1,411
13147,11.0,4.0,712.8,5,1,3,513
13148,30.0,815.0,8172.8,4,5,5,455
13149,15.0,86.0,1676.06,5,4,4,544
13150,471.0,9.0,435.02,1,1,2,112
13151,204.0,178.0,2557.29,2,4,4,244
13152,418.0,136.0,2114.98,1,4,4,144
13153,6.0,15.0,486.22,5,1,2,512
13154,400.0,94.0,1609.29,2,4,4,244
13155,34.0,112.0,1370.48,4,4,4,444
13156,386.0,104.0,1586.54,2,4,4,244
13157,50.0,251.0,5667.71,4,5,5,455
13158,95.0,100.0,1508.18,3,4,4,344
13159,9.0,122.0,1379.75,5,4,4,544
13160,23.0,4.0,91.8,4,1,1,411
13161,314.0,34.0,478.88,2,2,2,222
13162,123.0,239.0,9116.94,3,5,5,355
13164,570.0,11.0,308.45,1,1,2,112
13165,47.0,49.0,1451.16,4,3,4,434
13166,283.0,70.0,881.68,2,3,3,233
13167,19.0,81.0,1125.15,5,4,3,543
13168,37.0,182.0,1866.26,4,5,4,454
13169,64.0,18.0,840.08,3,2,3,323
13170,27.0,32.0,116.01,4,2,1,421
13171,9.0,48.0,426.81,5,3,2,532
13172,401.0,1.0,69.6,2,1,1,211
13173,5.0,229.0,2454.56,5,5,4,554
13174,17.0,963.0,8078.87,5,5,5,555
13175,555.0,49.0,793.1,1,3,3,133
13176,47.0,72.0,492.84,4,3,2,432
13177,65.0,30.0,512.2,3,2,2,322
13178,27.0,693.0,14013.19,4,5,5,455
13179,619.0,34.0,572.31,1,2,2,122
13180,608.0,4.0,86.1,1,1,1,111
13181,382.0,19.0,359.69,2,2,2,222
13182,46.0,11.0,121.18,4,1,1,411
13183,8.0,159.0,7010.88,5,4,5,545
13184,15.0,181.0,1648.79,5,5,4,554
13185,268.0,1.0,71.4,2,1,1,211
13186,40.0,84.0,1539.69,4,4,4,444
13187,338.0,65.0,348.31,2,3,2,232
13188,12.0,2.0,114.6,5,1,1,511
13189,19.0,29.0,260.68,5,2,1,521
13190,545.0,18.0,518.76,1,2,2,122
13191,659.0,59.0,164.69,1,3,1,131
13192,96.0,165.0,2544.53,3,4,4,344
13193,62.0,29.0,117.88,3,2,1,321
13194,136.0,10.0,472.78,3,1,2,312
13195,415.0,52.0,172.38,1,3,1,131
13196,12.0,190.0,3059.64,5,5,5,555
13197,610.0,19.0,373.01,1,2,2,122
13198,11.0,316.0,4912.28,5,5,5,555
13199,4.0,203.0,15936.3,5,5,5,555
13200,20.0,46.0,870.09,4,3,3,433
13201,503.0,88.0,1240.61,1,4,4,144
13202,379.0,70.0,1571.35,2,3,4,234
13203,10.0,168.0,2630.55,5,4,4,544
13204,732.0,57.0,966.66,1,3,3,133
13205,444.0,1.0,2803.2,1,1,4,114
13206,401.0,581.0,8377.32,2,5,5,255
13207,16.0,13.0,535.86,5,1,2,512
13208,59.0,255.0,1970.5,3,5,4,354
13209,31.0,372.0,8461.66,4,5,5,455
13210,94.0,22.0,353.48,3,2,2,322
13211,11.0,206.0,2729.32,5,5,4,554
13212,10.0,143.0,780.58,5,4,3,543
13213,57.0,209.0,3834.62,4,5,5,455
13214,418.0,229.0,3264.23,1,5,5,155
13215,403.0,1.0,81.6,2,1,1,211
13216,268.0,5.0,333.74,2,1,2,212
13217,123.0,6.0,266.12,3,1,1,311
13218,128.0,5.0,62.64,3,1,1,311
13219,619.0,11.0,76.23,1,1,1,111
13220,79.0,53.0,1336.09,3,3,4,334
13221,241.0,66.0,847.41,2,3,3,233
13222,578.0,1.0,88.5,1,1,1,111
13223,201.0,13.0,969.12,2,1,3,213
13224,61.0,109.0,2150.85,3,4,4,344
13225,4.0,124.0,15879.27,5,4,5,545
13226,274.0,28.0,312.46,2,2,2,222
13227,202.0,9.0,257.7,2,1,1,211
13228,82.0,2.0,358.0,3,1,2,312
13229,226.0,10.0,160.95,2,1,1,211
13230,5.0,1327.0,6223.77,5,5,5,555
13232,13.0,207.0,1357.6,5,5,4,554
13233,75.0,76.0,1176.46,3,3,3,333
13234,673.0,63.0,356.95,1,3,2,132
13235,213.0,58.0,1031.07,2,3,3,233
13236,25.0,39.0,727.27,4,3,3,433
13237,388.0,24.0,643.0,2,2,3,223
13238,18.0,46.0,986.73,5,3,3,533
13239,262.0,95.0,1579.84,2,4,4,244
13240,97.0,211.0,1437.1,3,5,4,354
13241,412.0,42.0,115.58,1,3,1,131
13242,113.0,35.0,699.4,3,2,3,323
13243,204.0,220.0,1278.04,2,5,4,254
13244,93.0,27.0,121.74,3,2,1,321
13245,51.0,45.0,989.22,4,3,3,433
13246,19.0,383.0,3277.68,5,5,5,555
13247,18.0,25.0,501.12,5,2,2,522
13248,125.0,26.0,465.68,3,2,2,322
13249,93.0,35.0,1608.93,3,2,4,324
13250,453.0,21.0,248.54,1,2,1,121
13251,403.0,25.0,252.68,2,2,1,221
13252,395.0,20.0,341.3,2,2,2,222
13253,157.0,75.0,2951.11,3,3,5,335
13254,377.0,4.0,51.41,2,1,1,211
13255,4.0,27.0,669.91,5,2,3,523
13256,15.0,1.0,0.0,5,1,1,511
13257,435.0,7.0,117.95,1,1,1,111
13258,12.0,46.0,1035.18,5,3,3,533
13259,62.0,324.0,1433.38,3,5,4,354
13260,62.0,8.0,557.62,3,1,2,312
13261,269.0,9.0,944.1,2,1,3,213
13262,264.0,50.0,573.45,2,3,2,232
13263,2.0,1920.0,8704.69,5,5,5,555
13264,443.0,38.0,722.56,1,2,3,123
13265,54.0,91.0,2107.66,4,4,4,444
13266,12.0,325.0,5965.3,5,5,5,555
13267,3.0,432.0,9212.06,5,5,5,555
13268,18.0,439.0,3167.64,5,5,5,555
13269,2.0,490.0,8511.62,5,5,5,555
13270,367.0,1.0,590.0,2,1,2,212
13271,38.0,90.0,178.26,4,4,1,441
13272,32.0,15.0,276.56,4,1,1,411
13273,114.0,16.0,138.98,3,1,1,311
13274,410.0,19.0,360.85,1,2,2,122
13275,384.0,50.0,241.66,2,3,1,231
13276,64.0,248.0,1931.31,3,5,4,354
13277,16.0,23.0,523.3,5,2,2,522
13278,41.0,109.0,1428.2,4,4,4,444
13279,65.0,11.0,126.3,3,1,1,311
13280,123.0,209.0,2297.13,3,5,4,354
13281,438.0,22.0,328.1,1,2,2,122
13282,19.0,53.0,1270.14,5,3,4,534
13283,60.0,20.0,373.36,3,2,2,322
13284,331.0,12.0,196.15,2,1,1,211
13285,24.0,231.0,3364.59,4,5,5,455
13286,601.0,49.0,734.91,1,3,3,133
13287,584.0,50.0,547.47,1,3,2,132
13288,444.0,10.0,892.16,1,1,3,113
13289,724.0,16.0,307.95,1,1,2,112
13291,156.0,328.0,3320.84,3,5,5,355
13292,39.0,58.0,987.79,4,3,3,433
13293,393.0,72.0,1192.94,2,3,3,233
13294,190.0,102.0,1689.53,2,4,4,244
13295,360.0,71.0,1061.27,2,3,3,233
13296,138.0,53.0,792.51,3,3,3,333
13297,8.0,122.0,4352.67,5,4,5,545
13298,2.0,2.0,360.0,5,1,2,512
13299,269.0,62.0,1173.3,2,3,3,233
13300,165.0,58.0,1267.21,3,3,4,334
13301,104.0,81.0,618.09,3,4,3,343
13302,156.0,3.0,159.2,3,1,1,311
13303,401.0,4.0,61.72,2,1,1,211
13304,352.0,79.0,1120.79,2,4,3,243
13305,5.0,201.0,3618.51,5,5,5,555
13306,431.0,4.0,53.65,1,1,1,111
13307,121.0,15.0,273.34,3,1,1,311
13308,23.0,74.0,1652.47,4,3,4,434
13309,8.0,130.0,1706.37,5,4,4,544
13310,29.0,96.0,1492.8,4,4,4,444
13311,5.0,26.0,598.57,5,2,2,522
13312,452.0,5.0,124.75,1,1,1,111
13313,23.0,190.0,3431.77,4,5,5,455
13314,2.0,61.0,583.61,5,3,2,532
13315,690.0,22.0,310.26,1,2,2,122
13316,38.0,174.0,13069.17,4,4,5,445
13317,67.0,373.0,6068.53,3,5,5,355
13318,2.0,20.0,640.76,5,2,3,523
13319,6.0,959.0,20983.88,5,5,5,555
13320,79.0,149.0,2160.95,3,4,4,344
13321,73.0,11.0,567.36,3,1,2,312
13322,18.0,25.0,199.48,5,2,1,521
13323,4.0,21.0,787.85,5,2,3,523
13324,33.0,139.0,10421.37,4,4,5,445
13325,82.0,12.0,675.3,3,1,3,313
13326,433.0,13.0,281.76,1,1,2,112
13327,39.0,322.0,9023.03,4,5,5,455
13328,317.0,17.0,1308.48,2,1,4,214
13329,32.0,125.0,4672.82,4,4,5,445
13330,93.0,118.0,2806.18,3,4,4,344
13331,402.0,12.0,262.4,2,1,1,211
13332,15.0,21.0,350.9,5,2,2,522
13333,412.0,55.0,1015.74,1,3,3,133
13334,83.0,479.0,6256.26,3,5,5,355
13336,78.0,51.0,795.12,3,3,3,333
13337,547.0,85.0,1550.06,1,4,4,144
13338,155.0,140.0,2223.62,3,4,4,344
13339,201.0,54.0,860.12,2,3,3,233
13340,46.0,215.0,22100.56,4,5,5,455
13341,261.0,42.0,775.85,2,3,3,233
13343,178.0,16.0,303.93,3,1,2,312
13344,68.0,119.0,2543.72,3,4,4,344
13345,277.0,22.0,377.6,2,2,2,222
13346,463.0,6.0,299.4,1,1,2,112
13347,71.0,8.0,341.36,3,1,2,312
13348,65.0,14.0,233.76,3,1,1,311
13349,11.0,16.0,247.32,5,1,1,511
13350,17.0,41.0,910.72,5,3,3,533
13351,67.0,16.0,373.94,3,1,2,312
13352,8.0,27.0,389.28,5,2,2,522
13354,72.0,51.0,743.53,3,3,3,333
13355,123.0,32.0,674.7,3,2,3,323
13356,81.0,42.0,768.24,3,3,3,333
13357,258.0,399.0,3838.36,2,5,5,255
13358,269.0,29.0,439.03,2,2,2,222
13359,60.0,57.0,1001.96,3,3,3,333
13360,429.0,71.0,1464.1,1,3,4,134
13361,473.0,34.0,1450.5,1,2,4,124
13362,4.0,302.0,5357.57,5,5,5,555
13363,18.0,102.0,1723.86,5,4,4,544
13365,9.0,130.0,2191.22,5,4,4,544
13366,51.0,1.0,56.16,4,1,1,411
13367,432.0,20.0,510.2,1,2,2,122
13368,257.0,53.0,1086.1,2,3,3,233
13369,355.0,15.0,263.75,2,1,1,211
13370,367.0,42.0,721.32,2,3,3,233
13371,499.0,95.0,2271.46,1,4,4,144
13372,90.0,23.0,378.64,3,2,2,322
13373,61.0,358.0,7587.19,3,5,5,355
13374,415.0,17.0,422.8,1,1,2,112
13375,82.0,72.0,1786.48,3,3,4,334
13376,100.0,53.0,1019.76,3,3,3,333
13377,397.0,81.0,1495.43,2,4,4,244
13379,27.0,97.0,572.56,4,4,2,442
13380,433.0,3.0,62.4,1,1,1,111
13381,22.0,359.0,8201.27,4,5,5,455
13382,281.0,86.0,1387.58,2,4,4,244
13383,544.0,1.0,305.28,1,1,2,112
13384,31.0,269.0,6635.09,4,5,5,455
13385,330.0,35.0,534.57,2,2,2,222
13386,415.0,31.0,835.46,1,2,3,123
13387,418.0,73.0,189.44,1,3,1,131
13388,132.0,68.0,1135.7,3,3,3,333
13389,12.0,51.0,797.96,5,3,3,533
13390,75.0,13.0,544.08,3,1,2,312
13391,204.0,1.0,59.8,2,1,1,211
13392,678.0,8.0,91.14,1,1,1,111
13393,584.0,72.0,1112.6,1,3,3,133
13394,2.0,415.0,6342.58,5,5,5,555
13395,186.0,81.0,1180.23,3,4,3,343
13396,22.0,45.0,1325.29,4,3,4,434
13397,73.0,92.0,3103.07,3,4,5,345
13398,193.0,39.0,670.34,2,3,3,233
13399,465.0,15.0,275.4,1,1,1,111
13400,575.0,24.0,300.93,1,2,2,122
13402,128.0,79.0,1226.85,3,4,4,344
13403,18.0,9.0,229.5,5,1,1,511
13404,2.0,11.0,252.49,5,1,1,511
13405,75.0,46.0,1196.56,3,3,3,333
13406,428.0,10.0,557.22,1,1,2,112
13407,579.0,85.0,2117.84,1,4,4,144
13408,2.0,846.0,49751.36,5,5,5,555
13410,9.0,53.0,2172.51,5,3,4,534
13411,108.0,18.0,213.55,3,2,1,321
13412,621.0,34.0,487.35,1,2,2,122
13413,640.0,42.0,353.12,1,3,2,132
13414,134.0,55.0,2494.14,3,3,4,334
13415,473.0,116.0,681.92,1,4,3,143
13416,44.0,26.0,940.8,4,2,3,423
13417,5.0,82.0,1593.89,5,4,4,544
13418,12.0,548.0,11292.92,5,5,5,555
13419,64.0,16.0,221.06,3,1,1,311
13420,135.0,8.0,140.35,3,1,1,311
13421,41.0,273.0,4101.02,4,5,5,455
13422,52.0,128.0,2601.55,4,4,4,444
13423,429.0,12.0,217.03,1,1,1,111
13424,450.0,39.0,557.92,1,3,2,132
13425,109.0,178.0,3385.83,3,4,5,345
13426,1.0,344.0,8084.38,5,5,5,555
13427,20.0,52.0,1006.53,4,3,3,433
13428,11.0,144.0,499.98,5,4,2,542
13429,11.0,67.0,1006.8,5,3,3,533
13430,19.0,51.0,652.07,5,3,3,533
13431,68.0,128.0,3289.24,3,4,5,345
13432,572.0,111.0,439.1,1,4,2,142
13433,438.0,25.0,656.87,1,2,3,123
13434,75.0,35.0,1666.86,3,2,4,324
13435,6.0,154.0,4459.83,5,4,5,545
13436,2.0,12.0,196.89,5,1,1,511
13437,15.0,167.0,3408.06,5,4,5,545
13438,548.0,1.0,46.5,1,1,1,111
13439,256.0,167.0,986.61,2,4,3,243
13440,445.0,60.0,1213.95,1,3,4,134
13441,92.0,38.0,720.9,3,2,3,323
13442,668.0,38.0,419.87,1,2,2,122
13443,449.0,205.0,1247.71,1,5,4,154
13444,375.0,58.0,631.68,2,3,3,233
13445,627.0,7.0,241.9,1,1,1,111
13446,421.0,212.0,3689.77,1,5,5,155
13447,24.0,62.0,1104.23,4,3,3,433
13448,17.0,543.0,8363.5,5,5,5,555
13449,24.0,19.0,291.88,4,2,2,422
13450,27.0,148.0,4117.54,4,4,5,445
13451,27.0,1043.0,7131.22,4,5,5,455
13452,260.0,3.0,729.8,2,1,3,213
13453,166.0,42.0,758.99,3,3,3,333
13454,642.0,23.0,219.87,1,2,1,121
13455,25.0,128.0,2080.88,4,4,4,444
13456,18.0,63.0,1737.82,5,3,4,534
13457,689.0,11.0,143.27,1,1,1,111
13458,8.0,495.0,11850.62,5,5,5,555
13459,625.0,73.0,1160.41,1,3,3,133
13460,30.0,17.0,183.44,4,1,1,411
13461,39.0,66.0,4138.5,4,3,5,435
13462,184.0,72.0,1145.6,3,3,3,333
13464,59.0,152.0,3083.89,3,4,5,345
13465,447.0,34.0,931.12,1,2,3,123
13466,101.0,59.0,952.25,3,3,3,333
13467,11.0,99.0,1083.71,5,4,3,543
13468,2.0,714.0,12534.66,5,5,5,555
13469,654.0,6.0,82.4,1,1,1,111
13470,100.0,10.0,165.0,3,1,1,311
13471,2.0,260.0,2531.58,5,5,4,554
13472,464.0,28.0,592.24,1,2,2,122
13473,61.0,72.0,2410.98,3,3,4,334
13474,237.0,130.0,663.79,2,4,3,243
13475,192.0,86.0,1431.78,2,4,4,244
13476,179.0,105.0,1915.77,3,4,4,344
13477,38.0,160.0,2821.12,4,4,4,444
13478,470.0,121.0,2068.03,1,4,4,144
13479,201.0,56.0,808.5,2,3,3,233
13480,417.0,41.0,627.82,1,3,3,133
13481,46.0,225.0,3803.09,4,5,5,455
13482,233.0,20.0,336.09,2,2,2,222
13483,66.0,10.0,140.34,3,1,1,311
13484,242.0,38.0,767.32,2,2,3,223
13485,234.0,157.0,2970.67,2,4,5,245
13486,79.0,69.0,1122.41,3,3,3,333
13487,58.0,49.0,846.87,4,3,3,433
13488,18.0,682.0,14131.81,5,5,5,555
13489,106.0,14.0,449.52,3,1,2,312
13490,655.0,8.0,154.25,1,1,1,111
13491,52.0,261.0,4467.66,4,5,5,455
13492,137.0,50.0,1269.84,3,3,4,334
13493,276.0,8.0,618.63,2,1,3,213
13494,312.0,18.0,316.26,2,2,2,222
13495,8.0,141.0,4790.41,5,4,5,545
13496,11.0,36.0,617.93,5,2,3,523
13497,283.0,57.0,1139.83,2,3,3,233
13498,731.0,17.0,327.38,1,1,2,112
13499,18.0,45.0,1146.96,5,3,3,533
13500,24.0,83.0,1436.3,4,4,4,444
13501,243.0,114.0,2840.26,2,4,4,244
13502,17.0,34.0,774.6,5,2,3,523
13503,72.0,203.0,1805.24,3,5,4,354
13504,65.0,22.0,295.93,3,2,2,322
13505,68.0,227.0,4282.88,3,5,5,355
13506,313.0,84.0,1308.53,2,4,4,244
13507,4.0,162.0,2479.16,5,4,4,544
13508,244.0,28.0,287.05,2,2,2,222
13509,9.0,49.0,1114.72,5,3,3,533
13510,2.0,300.0,4497.59,5,5,5,555
13511,484.0,6.0,244.61,1,1,1,111
13512,261.0,39.0,713.39,2,3,3,233
13513,127.0,40.0,796.99,3,3,3,333
13514,74.0,21.0,815.9,3,2,3,323
13515,73.0,76.0,1265.82,3,3,4,334
13516,22.0,61.0,1685.26,4,3,4,434
13517,60.0,143.0,2109.07,3,4,4,344
13518,86.0,38.0,659.44,3,2,3,323
13519,51.0,20.0,331.26,4,2,2,422
13520,59.0,206.0,6377.25,3,5,5,355
13521,2.0,436.0,1093.65,5,5,3,553
13522,31.0,5.0,125.8,4,1,1,411
13523,34.0,204.0,4325.07,4,5,5,455
13524,41.0,27.0,680.18,4,2,3,423
13525,15.0,6.0,628.78,5,1,3,513
13526,739.0,54.0,942.6,1,3,3,133
13527,34.0,456.0,4659.99,4,5,5,455
13529,79.0,15.0,307.76,3,1,2,312
13530,635.0,18.0,402.98,1,2,2,122
13531,206.0,75.0,1433.07,2,3,4,234
13532,34.0,66.0,210.31,4,3,1,431
13533,183.0,76.0,270.79,3,3,1,331
13534,3.0,449.0,7337.25,5,5,5,555
13535,403.0,1.0,89.5,2,1,1,211
13536,2.0,179.0,3448.29,5,4,5,545
13537,426.0,42.0,717.85,1,3,3,133
13538,44.0,144.0,3112.73,4,4,5,445
13539,86.0,87.0,1556.76,3,4,4,344
13540,468.0,32.0,632.39,1,2,3,123
13541,424.0,10.0,717.9,1,1,3,113
13542,377.0,336.0,3970.77,2,5,5,255
13543,635.0,47.0,1439.61,1,3,4,134
13544,40.0,257.0,820.5,4,5,3,453
13545,391.0,57.0,374.64,2,3,2,232
13546,13.0,153.0,1092.14,5,4,3,543
13547,409.0,47.0,175.53,2,3,1,231
13548,97.0,187.0,908.99,3,5,3,353
13549,26.0,60.0,1003.72,4,3,3,433
13550,384.0,44.0,349.51,2,3,2,232
13551,320.0,5.0,244.2,2,1,1,211
13552,67.0,223.0,6618.63,3,5,5,355
13553,675.0,94.0,517.8,1,4,2,142
